"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"447.766765004028/37.8667442640931","122718.8333","963107.5","5535916","2348219.333","1409495.667","2083267","5848047","5145868.333","3346894.667","12878454.33"
"448.268145527161/37.3847375120594","706786.3333","445872.5","2545304.667","463358","424372.3333","458193","2803826","1378042.333","2544150","3931201"
"448.749302096501/57.5278562093976","122718.8333","1556119","8084465.333","9040860.667","9086788.5","14544469.5","122718.8333","590415.5","9772661","122718.8333"
"448.757529075006/55.3688267630459","5866665.333","6311462","7568530.667","7216519","4782752.5","10652025.5","30176369","10861597","10576608","17468779.33"
"448.841777740883/63.0699779497057","33226065.33","40760534","15289747.33","38274222","25257895.33","35207664.67","8820444.667","27474032.33","12635746.33","4746157"
"448.990415514705/53.6092346479626","2049505.667","1657736.667","3586296.333","4261500.333","498134.6667","1954739","7989345.667","2463093.333","6160087","28891515.33"
"449.287414329406/46.666436707676","156842087","146153951","143408923.3","149028712.3","148334337","178942197","161480865.3","148543303.7","155302908.7","194021031.3"
"449.649344152906/56.7916454524128","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1742098.333","2040227.5","122718.8333","6069293.333","2170294"
"450.230390579005/44.9646436763623","122718.8333","2047186.667","2563534.5","122718.8333","1925323.5","6064770.667","5638924.667","4892348.333","6345346","5682129.5"
"450.290903032959/38.5205593047921","36134844","38906466.33","35572456.67","33831100.67","22726299.33","39073767.67","39162224.33","41154889","34440771","47617987"
"450.838936803807/63.5491815158111","18987495.67","19733826","7502995.667","19020542.33","13617442.33","16766859","1477112.667","12797094.33","5690612.667","630475.6667"
"451.313908593061/31.7877397029344","177115595.3","173651034.7","214346505.3","188070930.3","187778244.7","218769666","194214071.3","195464485.3","188620235.7","223108637.7"
"451.345404082386/135.588958072837","1720148.5","122718.8333","122718.8333","3032615","3153882.5","2902836.5","122718.8333","1810590","4487196.5","122718.8333"
"451.815411819494/30.1807959399927","80196777","85357465.67","99345852.33","88338178.33","88526416.67","113101497","94414301.67","99491833.67","87023176.67","107876684.3"
"451.988787026177/185.560316410309","1428413.667","1700785.667","2758787","1718437.667","1005310.667","2698094.333","5232878.667","2995536","3976058.333","4366062.667"
"452.137769860673/116.886285142236","2637163.667","1674328.333","6638275","2045671.667","2608104","2703446.333","7715494.5","3790290.667","4494786.667","10871717.33"
"452.317582626796/23.4410676626052","25338787.67","26221199","32289855","25671249","24750783.67","32537954.33","29398478","30229638.67","28564265.67","33394052"
"452.988376328056/267.605264252585","1203541.667","929682.3333","5003100","992318","620871.5","2110277","7154256.333","3718843","5024858","7634702"
"453.140532745013/103.490410592557","31613363.33","27032385","90624739.67","32202564","42106111.67","29737514.67","53045572.67","52583210.67","62417333.33","79487179.33"
"453.143114302152/29.9289080063175","118441.5","2076374","3381858.333","22587","30730.66667","120149.6667","4699133.667","2005854","1997753.667","588152.5"
"453.210328079469/37.790105485056","611434.5","122718.8333","122718.8333","521816.3333","480049","599032","6031238.333","2751950.5","5024864.667","3819851.333"
"453.791532007955/34.3323202105342","22067111.67","19521585.67","27033861.67","20375617.33","18479714.67","28053284.33","37181728.33","24987232.33","30919839","47002701.33"
"454.292003319822/35.9058478674124","11493714","11054829.33","14157149.67","10388726.67","7037731","13999675.67","19461462.33","13488332.33","13869297.33","25682127.67"
"454.702302134982/56.2821138815695","5010805.5","7541670","8865149","5620034","3084891.333","10521538","10973145.67","6425667","9179531","12287272"
"454.748437051385/55.8330002885788","4962447.5","122718.8333","4787044.5","122718.8333","1650323.333","9243604.5","6822491.5","4536862.333","5491245","7801160"
"454.985358021785/271.356670418904","469348.6667","240078.6667","2013978.667","356517","266864","397442.6667","3172782","1585107.667","2261218","2753262"
"455.011400935525/114.525968262373","2967563.333","1434655.333","4263832","2408062.333","923348.3333","1123174.667","3655453.667","1968755","2795894.333","11207810.67"
"456.299606787042/29.4796567459741","204814539.3","236147644.7","145914191","154656433","118198849","168964893.3","213537514","145470654.7","221468731.3","181209404.3"
"456.698688199753/56.5229306852214","2600304.667","4763048","4381186","2290967","2402614.667","5260435.333","13165190","4940344.5","5377035","11457130.33"
"456.802219176523/27.3767805259035","104980244.3","114122738.3","87495443.67","100964888","50044012.67","133105327.3","109974944","114277276.7","108004662.3","91232873"
"456.893965345747/62.968100746703","122718.8333","122718.8333","3776235","122718.8333","122718.8333","122718.8333","6157394","1284862.333","122718.8333","5341571.333"
"457.303413944444/28.0240983072117","30893839","31527529.67","25523099","28153379.67","19389928.67","41480809","31609075","34166495.67","29422212.67","31293463.67"
"458.296724363116/33.3955899142953","5608066.667","4399964","5867181.333","5241501","4034759","2123525.667","5207804.667","2702787.333","3827538.667","2474620.667"
"458.697157888071/56.8310484643152","2256039.333","2959828.667","8164550.333","2168309","2013944.5","5596350.667","17902384.33","9436371.333","9724815.667","19568292.67"
"458.787547340416/44.1172304214711","17245167.33","16150784.67","19399560.67","16245522.33","14122171.67","13605837","30725225.33","17671789","18572410","24474416"
"458.876457105846/56.7364144698461","2949359.333","3780971","6864570.5","3077255","7358944.667","7282476.667","122718.8333","6578321","10289479.33","122718.8333"
"458.956339420655/58.8246512460407","126628.6667","1036365.667","4703388","144942","122718.8333","122718.8333","6698127","733801.5","9621877","14549361.67"
"459.280368763131/33.786372179125","2403107.333","4616919","7179257","2312300.667","4345755","3523708.333","5875461","2224256","4042344.333","5878588.5"
"459.289614787112/38.0695565590967","5567075","5774573","8939846.667","5632077.333","5798627.333","5452153.333","8920595","8745307","6381818","8658467.667"
"459.306805764687/158.08297113104","4014272.333","6119191","5686599.333","6076794.667","5537786","6155998.333","5061284.5","3853967","3902884","4633462.333"
"459.424229425983/21.3296945024531","3073609","3420344.333","2747503","2307194.667","2347408.333","122718.8333","5124563","4761786.667","4833717","2650860.333"
"459.895148843149/50.7697650063759","2845380.333","2271765.333","3956204.333","6115794.667","4389889.667","1966015","4845144.333","5511782.667","6340398.667","6558165"
"460.276532976143/35.6848245054652","2497332","11159897.67","731518.5","3571027.333","252850","2347701","9250549","1466475.667","1847282.333","136665"
"460.69412041648/56.2065298527155","122718.8333","1738228.667","2754745","122718.8333","1391486","3340553.667","5530995","6094915","4745695.333","122718.8333"
"460.782947142407/56.0951350300151","12252373","11008486","18137415.67","9967035.333","5296533.667","16462335.33","22626907","16487265.33","18026334.33","17858350.33"
"460.965028506717/58.4013235412437","1802270.333","715905.3333","1907342.333","1242500","1914417.667","1572892.667","5445179","2792775","3359585.667","8933320"
"461.77749443041/41.2474549418814","16230379","17995454","14698225.33","15069337.67","4680935.333","23647353.33","23163360","22070458.33","20342140","15771026"
"462.281141358142/41.4542889746638","3572381","3885785","3501753","3593182.667","4605820.333","5257814","5703130","5000159","4747745.333","11265083"
"462.77625297068/55.834166929753","122718.8333","122718.8333","4881230.5","122718.8333","3562145.333","122718.8333","122718.8333","2304091.5","122718.8333","5443928.667"
"462.776689501533/55.282786741051","122718.8333","122718.8333","4881230.5","122718.8333","3562145.333","122718.8333","122718.8333","2304091.5","122718.8333","5443928.667"
"462.780190995501/52.5759539159342","6917936","8712989","9535971","7284840.333","5636429","11137633","12419994","9864960.333","11056856.33","10995648.67"
"463.973112610949/80.5303626176153","2656333.333","5607624.333","13288468","4108115.667","1129420.5","5227482.667","5274163.5","6349589.333","5707402.667","6156424"
"464.300575744252/35.4118107624181","2079398.333","1762195","3428549.333","4369657","3152156.667","954519.3333","4737392","5016346.333","3979540","2668724.667"
"464.73165401923/56.8340029780703","3849220.333","4268768.667","122718.8333","4243696.333","122718.8333","122718.8333","11121666.5","7952425.5","7170278","9155593"
"464.813714576152/28.8299029051478","268963457","302874374","277003661.7","290193005","241486789.7","342257482.3","286048677","303792083.7","287076442","315517092.3"
"464.964440572668/61.4574917135801","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","22083843","122718.8333","5730210.667","49569714.33"
"465.261476883224/55.8233631755906","47667204.33","51848780.33","48703730.67","45409598.33","37259168.67","80312443.33","79717500.67","66763552.33","74549663","78909217.67"
"465.317032618839/38.0868109409574","137145159.3","149551730.3","137384400.3","145568693","121795368","171010321.7","145219932.7","153615438","137343136.7","103973422"
"465.817145572005/28.5842067642509","34180639","43395596.33","37769197.67","38674380.67","30688226","45741896","41385422","43314827.67","37034771.67","38956265"
"465.968229875749/272.513231504687","5201485.333","1647882.667","2676969.667","803669.3333","680277.6667","816487.6667","1546157.667","2073490.667","2559401.333","1107402.667"
"466.26529499741/42.2804905034088","8466211.333","9224233.333","10264906","9466568.333","7303103.333","18267866.67","17977793.67","18731612","19327642","15383690.33"
"466.329151730825/38.2412264770544","9277234","7987741.333","5671927","8531001","8591993.667","2933878.333","1614060","2502141.333","2204921.333","2798566"
"466.729070287637/57.1355023690229","2580530.667","3040036","4857259","3753946","1751148.333","4619494","6386711.667","4312141","4558442.667","14400939.67"
"466.922652051511/64.8245468438496","122718.8333","122718.8333","2399127.667","122718.8333","122718.8333","122718.8333","4177476","2243556","2088809.667","2739660.333"
"467.209751348833/89.8927204048589","122718.8333","122718.8333","7025285","122718.8333","122718.8333","122718.8333","7801333","122718.8333","2795555.667","10094702.67"
"467.259862045211/43.1001119219527","2318291.667","2268103.667","122718.8333","3139719","2146735","5138312","6707534.667","4977166.667","3801595.333","3129060.667"
"467.291101895634/29.2852046584053","7196201.333","6855851.667","9619258.5","5335042.667","5959878.333","8428649.333","6666345.333","6422073","8771808.667","6961845.667"
"467.301858276661/36.3554866169188","35828455.33","31853854.33","36368616.67","44476938.67","22285859.67","26721379.33","47196902.33","37819396.33","48566687","28836616.67"
"467.802394273365/44.2198963240663","10856402","7238228.333","15525562","11769989.67","14872615.33","7160575.333","11889181.33","15771816.33","10680161.67","28887304.67"
"467.942477522461/121.49588237539","122718.8333","122718.8333","2134836.667","122718.8333","552134","122718.8333","122718.8333","122718.8333","6531202.5","1954672.5"
"467.943747142342/87.2330490174001","122718.8333","122718.8333","2114709.5","7120629.5","644386.5","122718.8333","122718.8333","122718.8333","4035025.333","122718.8333"
"467.946468524164/120.868159723568","122718.8333","122718.8333","3771145","3481924.5","752136","122718.8333","122718.8333","122718.8333","5457661","122718.8333"
"467.953910071642/102.636417765484","122718.8333","122718.8333","2000634.5","2204632.5","1178327.5","122718.8333","122718.8333","122718.8333","5896177","37155.5"
"467.965326153566/125.930565880752","122718.8333","2417076.5","2912242.667","2380196.667","2943609.333","122718.8333","122718.8333","3457029.5","3254834.5","122718.8333"
"467.969741216405/126.340507210674","122718.8333","3104189","3982360.333","3957202.333","2384318.667","122718.8333","7337397.5","2061204","7646218.5","122718.8333"
"467.979269327383/258.535405582504","122718.8333","1218800","2784359","164183.3333","252519.6667","122718.8333","3090996","1384185.667","26383","2640660.5"
"467.98852859833/97.055172021831","122718.8333","181713","1511096","1892626","1623665.667","122718.8333","2220862.5","2001274.333","122718.8333","2485302.333"
"467.990676680619/83.4727855860499","122718.8333","1575726","5737189","871039.5","3512085.333","122718.8333","4251470.5","1796706.667","122718.8333","1935829.667"
"467.991949555631/112.18201667806","122718.8333","1626029.5","9558124.5","2361832","10895942.67","4769348","13263086.5","3109778","122718.8333","5126260.333"
"467.995391130816/64.8178159256423","238892","3363550.333","2130729.5","1023138","122718.8333","3672921.5","3484603","1423511.667","122718.8333","2866613.5"
"467.996699864701/63.5708910973276","18440","3387686.667","2854655","122718.8333","122718.8333","3796226.5","3655347.667","1820317","122718.8333","4555648"
"467.99670740308/55.5341319241939","12381","1098209.333","1670128","122718.8333","122718.8333","3796226.5","3655347.667","1424011","122718.8333","2971882.5"
"468.006080508398/106.005612966718","4709344.667","8323091.333","4950811","29866546","122718.8333","11217809","13000150.33","11842623","122718.8333","14920986.33"
"468.021673701348/65.4411482948632","1423301.667","4903711.5","122718.8333","122718.8333","122718.8333","5862989","5304798.667","3021095.333","122718.8333","5513031"
"468.025929597389/80.6731580331392","2034246","3450809","122718.8333","66269.5","122718.8333","3803799.667","1413424","122718.8333","122718.8333","13350041"
"468.027925067457/54.9448387549146","2446809","2038040","122718.8333","129492","152018.5","2640337.667","122718.8333","3393575.5","122718.8333","122718.8333"
"468.036098348068/71.9244374905203","4277947.667","122718.8333","122718.8333","122718.8333","122718.8333","2583796.667","1471432.5","3283936.5","122718.8333","122718.8333"
"468.039443531109/60.6901437638924","5609812","1459621","122718.8333","122718.8333","122718.8333","2104193.333","3359965.5","6919989.5","122718.8333","122718.8333"
"468.044268328291/66.9849504725499","4016921","3355776.5","122718.8333","122718.8333","122718.8333","3947796","1449172.5","2321110.5","122718.8333","122718.8333"
"468.045495255488/61.942078361723","8335347","122718.8333","122718.8333","122718.8333","122718.8333","3947796","122718.8333","2101529","122718.8333","122718.8333"
"468.045615728591/41.4976459583102","8470146.5","1266902.5","122718.8333","122718.8333","122718.8333","3947796","122718.8333","2827935.5","122718.8333","122718.8333"
"468.306491270454/39.437912417182","7141973.667","11199794.67","7052142","10580893","13816153.33","3637468.333","4327604","9287732","8052188.333","6993034"
"468.72564892054/56.7613246396936","3438209.667","3987360.667","5351670","2544289","1427100.667","4749668","8963069","5255532.333","7138663.667","3739058.667"
"468.8142426379/58.6801662769946","3051519","3381865.333","6470473.5","2846396","4468441.333","122718.8333","122718.8333","122718.8333","8047654.333","122718.8333"
"468.989951216974/80.1407131450179","714504","1473047.333","6346995.667","1358953.667","122718.8333","1713888.667","3879048.5","3924058.667","4510280.333","2718123.333"
"469.089479679816/61.8123524137584","6537685.333","6546606","8872382.333","7482748.333","10303235","4691919","4037283.333","6935271","6478911.333","3364514"
"469.778672381983/39.9616889085224","2371147","5262620","8189410.667","861525.3333","5612206","4788718.667","7974632","7491788.333","5798978.333","13903365.33"
"470.722787007202/56.47069849383","875244","122718.8333","2564491.333","1423810.5","381835.5","122718.8333","3873483.5","2615871","1835069","5069256.333"
"470.972417905385/68.9228680428082","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1950049","1601900","2538896","4375640.333"
"470.990162037361/165.181679055862","3652249.667","669834.3333","4613007.333","489294.3333","519769.3333","995882.3333","843115.3333","816601.3333","747425.3333","2487214"
"470.991634365961/64.2426423675964","5293381","1862034.667","6543163.667","744373.6667","936329.3333","678094","450728.6667","391269.6667","523085","6351165.667"
"471.085524890541/60.6614833960944","7334888.667","5789932.333","10847513","8704942.333","10872477","5041292.333","4104799.333","7153427.667","6752672.667","3310518"
"471.331851101772/27.6900469181443","1851301334","2296670286","1482730004","1770929226","1187976927","2187495894","2052014977","2190446734","2021143928","1264012669"
"472.243534682635/42.9714379684892","122718.8333","9539043.5","122718.8333","122718.8333","122718.8333","16618063.67","19286220","17425669.5","20101148","21235983.67"
"472.33496682892/28.2259494466724","528506526.7","654199984.7","430236773.3","516342829.3","408783196.7","631789715.7","587741300.3","631306671.7","583992887","538879785.7"
"472.745149013747/46.2135806620541","1694436","1693733.667","2304316.667","1649317","1503177.667","4306747.667","4014530.333","4160775.333","5833788.333","4536475.667"
"472.868013303944/63.4828787629446","122718.8333","122718.8333","3191074.333","122718.8333","122718.8333","122718.8333","2629888.667","1989810","3039984","1220344"
"473.297382936285/40.1770361398907","4826291.667","2346271","10270787","4074258.333","5848848.333","3615839","3583370.667","5473207","3928024.667","5913415"
"473.32642821209/29.5559204132049","155401423.3","201570331.7","243247559.3","212134210.7","199561818.7","252488935.3","168575804.7","145225744.7","172671350.3","196934017.3"
"473.829687396091/29.9641891276705","45240894","100869356.3","101308831.3","48632763.33","107252842","57691537.33","94524094","96576407","89162613","128917865"
"473.955719269316/69.3742840545974","14154758","10258004.33","26489785.67","12985966.67","20862777.67","5790268.667","4900424.667","7486916","9335158.667","11036770.33"
"474.330164486827/31.9580355468837","28013068.33","27848995.33","32162555.33","32095121","31365419.33","33436980.33","31963669.67","32519217.67","33680622.67","36163353.33"
"474.340704117237/29.5016959803691","8419083","9918576.333","6731611.333","6556842","2951846.5","7651128.667","7572880","8784683.333","9493937","6329101.667"
"474.831943680083/33.7417689098442","3872687","3721759.333","6263472.333","4184611","2866658.667","6342436.333","7238869.333","5032904.667","6224144.333","7427617"
"475.805251360614/45.3052483707178","10915143.67","7909213.667","10881303.33","12860076.33","6917015.333","16260908.67","25103283","12786606.67","18931511.67","23363595.67"
"476.217691754358/42.6851117207989","122718.8333","2057776.667","122718.8333","122718.8333","1166828","2313067","2382886.5","1719240.5","1567928.5","1344377.5"
"476.307016125823/35.4079293989153","35837869","34095715.67","43628644.67","36117099.33","24740817.67","35514694.33","65243973.33","40134198.67","49832925.33","59805560.67"
"476.756485416184/56.5168439495644","3264122","2143390","1764692.667","2794686.667","1822259","3690621.667","3898858.333","3136986","1660241.333","4888824"
"476.897716565699/65.4091823134831","122718.8333","122718.8333","1430862","122718.8333","122718.8333","122718.8333","13674556.67","1397910","5783666.333","12157779"
"477.765160173088/37.3045004045554","1012845.667","614295.5","2311866.333","1336327.667","827605","934477","2948222.333","1966293.667","3871504.667","5118903.667"
"478.313564438562/29.4925531241464","128728642.3","158559122","109368900.3","129665430.7","92365574.67","166714137.3","147399921.7","163644293.3","146048341.3","144091783.7"
"478.754138569146/57.4779689308648","1564711.667","1967933.667","2894440","1791483.5","1380919.333","4314377","122718.8333","2317384.333","122718.8333","122718.8333"
"478.815184364812/27.6059943570184","66951648.33","71070403.33","60497374","64589301.67","50478711.67","87609957.67","77768573.33","76553326.67","73839976","73208154.33"
"479.121638326242/46.5180564380894","8435139","8998532.667","11459621.33","9954977.333","6893308.333","4336770","5835089","4380733","4298574.667","2384054.667"
"479.3088668336/37.2350552512525","122718.8333","1637684.5","2861787.333","122718.8333","640862.3333","122718.8333","2416426","4489569","122718.8333","122718.8333"
"479.316507696738/28.6335796887246","18958202.67","24525283.67","16565658","16690555","13726875.67","22727575.67","20364521.67","20497090","18618721","21478673.67"
"479.383573488414/48.6107504350758","122718.8333","122718.8333","1595582.333","122718.8333","122718.8333","122718.8333","4436103.5","2119030","1925761.5","1726860.5"
"479.817652053346/29.7289967798907","3065124.5","3768058.667","6028474","122718.8333","3278642.333","5033046.667","122718.8333","122718.8333","6888695.667","5452360"
"480.308765760571/38.7048659329539","7329235.333","13913592.33","5511718","8325148.333","7625376","5241152.667","5232007","4285670.667","3509603.667","1116250.333"
"480.800669886573/36.662891381634","8231105.333","6070114.333","18094906.67","8446860.333","11909016","5455599.5","12631630","10909383.33","12423871","21906827"
"481.262203033345/36.4879694863859","945145.3333","1389635.667","2258900","779778.5","122718.8333","899489.5","3833641","681715.3333","2251831.333","3681512.333"
"481.303363209327/36.3336294979944","5255966.333","6788315.333","7181104","6268498","3937355.333","4038381.667","6133425","6787052","5032653","7507470.333"
"482.324980874767/38.3515275645166","7012897.333","8826972.333","6468171","6890851.333","10925148","4771376.333","4363416.667","4986137","3694316.667","3077299.333"
"483.47689642658/26.9227210515155","4777496.333","6563905","1894920.5","3276727.667","2859207.333","1223412.333","3194653.5","4280511","2578790","6979197"
"483.792366262626/42.1294416723042","11174806","9927874.333","8101032","6776003.667","5498401.333","13330235","10461101.67","9270110.667","10092040.33","9470009"
"483.956638020258/112.819863878388","1081974.667","1311539.333","4355905","1595313.667","451797","7390391","5036283.667","3608220.667","4832953","2115647"
"483.958039889129/238.880757741191","2785119.667","1273951.333","11547745.67","1318820","429728","3871599","11681987","2871148","2763025","4684669"
"483.958053184627/165.418610154281","5072743.667","1859948","2194386.667","1157556.333","544523.3333","6538814.333","5013499","3659888","4923196.667","1459777"
"484.019557383419/155.751296544201","1544398","122718.8333","2183355.667","1077358","122718.8333","2059516.5","1248661.5","2083485.333","2671432.5","122718.8333"
"484.293949088704/41.6195587194029","4407788","6386676","4197940.667","5376433.667","2435610","7908702","5334685.333","6985497","6592051","6736729.667"
"485.062901022127/63.3158170766888","7211730","5291873.667","4287423.667","6465003.333","7179219","2327712.667","657360.5","3654916","1154853","130460.6667"
"485.955736040235/76.2616959069403","1125592","1139436.333","14963299","1402514.333","1407000.667","1455866.333","7321989.333","3672492.333","5966519.667","5936877.333"
"486.785901162691/58.4453837733669","1856466.5","2235116","3081651.5","122718.8333","1430895","2399389.333","3186070","3210622","1648811.667","122718.8333"
"486.827028408165/28.1466605765297","185143515.3","199874044.7","192988600.7","190551947.7","166115833.7","228457715","196305808.3","214579426.7","198958766.3","213237217.3"
"486.988084126841/70.7750262537666","122718.8333","122718.8333","4782010.333","122718.8333","122718.8333","122718.8333","2625784.667","3947334.667","5495452.667","4609762"
"487.059355519119/58.3410334206349","6569116.333","5639290","5176787.333","7003721.333","9062659.333","2136179.333","1847485","3839246.667","4598363.333","1013219.5"
"487.328499592918/29.1044172492756","94167232.67","108057623.3","102323178","101599273.3","85474627","113117245","105715112.3","105785147","108104829.3","96347990"
"487.782129550513/138.998964738916","1884886","122718.8333","122718.8333","2410428.333","122718.8333","122718.8333","2921591","1797474","1816704","2389528"
"487.829832950103/28.2431305113909","23567679.67","27728624","26805285.33","27335412.33","23926199.67","32714741.33","20254401.33","30494767.33","26776558.33","29519414"
"487.95041106195/51.6384898643326","448450.3333","96692","2211668","113632.6667","335516","933804.3333","2734930.667","573979","2347987.333","5965339.333"
"488.357954838501/29.6917448264852","2971199227","3255083664","3023870940","2624162472","3034274378","3523953437","3178434792","3275812764","3035289107","2719844618"
"488.54620729664/59.8096271576728","276724","291919.5","122718.8333","122718.8333","122718.8333","332946","8785654","135839.5","9556171.333","6076485"
"488.828974549137/60.0508622443183","2605082","4539121.667","3654925.333","2664862.333","2840742","8466029.667","122718.8333","3148248","1929366.333","122718.8333"
"488.850806077045/69.2703052973494","122718.8333","122718.8333","1506067","122718.8333","122718.8333","122718.8333","4208748","6011747","4272372.333","2430977"
"489.114757124572/290.728336329052","623356.3333","1235906","2468720.667","923522","816328","780795.3333","3027175","1568766","2859188.667","2342431.333"
"489.315024719417/36.5157307448202","29314918","28933710","52580250","20108799","18531235","29900543.33","35558016","44014179.67","34834841","35979610.67"
"489.361549556727/27.6257391658872","838383554.3","919194697.7","857302941.7","865604068","859969948.3","997271045.3","895820456","932624785.7","858952930","759913220.3"
"489.816463782397/37.0981474605275","17138108","15341091.33","25651236.33","15065016.67","9573247.333","15556014","24296223.67","22297711","19110872.67","12623875"
"490.225563518772/94.9073499959645","563489.6667","798612.3333","6728365.667","732182.6667","1096470","203125.6667","2769491","762364.3333","1421384","2707028"
"490.317328623782/39.0004886450976","5051239.667","4776221.667","8576435.667","5905878.333","6847279.333","4177315.667","7004140.333","6378008.333","6077789.333","6628197.667"
"490.364458012553/27.4315144189964","138480357","148479277.3","139251965.7","138161548","140180793","164496064.7","142981319.7","150336286.7","140214531.7","147279191.3"
"491.321209764214/36.6681948950749","2851449.5","122718.8333","5474958","1438182","1088851","1882346.333","122718.8333","870060.6667","3119952.667","583273.5"
"491.366515058819/28.8789438855724","13658748.67","15368661.67","11223549","12616351.67","13596221.33","16342895.67","11362614","10997455.33","12923659.67","14776587"
"491.792053314351/37.934900519543","1598841","2244374.667","7144026.667","3254541","2270466.333","2499889.667","10109483.33","10430115.67","6567650.667","10885004.67"
"493.111801992811/94.3013223478934","723952","122718.8333","18802149.67","122718.8333","122718.8333","276839","8894353","4668273.333","8844979.333","6739911.333"
"493.313679924787/49.0567282937289","277411077","257687590","233796322.7","243392376","229605485","317490292.3","274259601","247018855.3","265668776","301854387"
"494.256822864548/45.919957853159","2877925","3236592.333","2874377.667","2873459.667","2116622","7444198.667","8632473","5480680","10529662","6759789.667"
"494.3169563172/42.5727990694533","77874724","77472720","62270216.67","67935104.67","59638563.33","77034029.33","77858288.33","79813777.33","74807491.33","81154967.33"
"494.758561850449/45.1754881737819","1234526","2173888","2246856","783916","639891.3333","2983937.667","3873744.333","3244021","5326038.5","7600837.333"
"494.838501129458/59.7309942274597","122718.8333","104581","6710367.667","122718.8333","104618","960492.5","8657268","8028184.667","15366796","3250860.333"
"494.867987719861/62.9517251426583","122718.8333","122718.8333","3996914.667","122718.8333","122718.8333","122718.8333","6722189.667","2668825.333","6226502","5298547.333"
"495.339433075609/31.6863950047473","116992050","65551467.67","85947468.67","97977705.33","148516835.3","109383090.7","100913885.7","102770687.7","102821089.3","167797115.3"
"495.841721951925/33.2674682303986","69775299.67","70409563.33","88765801","76310427.33","79135098","89161515.33","81476365","80415695","80827406.67","88397133.67"
"495.84275222127/30.8713175072794","46258010.67","47585598.67","75474402.67","52311506.33","82758441","74674218.33","67916704.67","84375088","66695378","74679041.67"
"496.340027075925/42.079668539905","9997604.667","8427501.667","7843921.667","3382975.333","9298233.333","13156012.67","11022108","122718.8333","13045136.33","26759575"
"496.835438680847/71.7692537591202","122718.8333","122718.8333","4226480.667","122718.8333","122718.8333","122718.8333","122718.8333","2027715","3173886","122718.8333"
"497.236828542553/38.1168293515386","1211697.5","1087274.667","2744962.5","1011443.667","476651.5","2297776.5","3175050.333","3241573","4635271.667","5049344"
"497.818073395344/39.9787473041074","11936466","11248512","13418629","9982869","9074289","13369984.67","19012581","13479091.33","13062589","19802577"
"499.778787460846/40.1826569709109","1555152.667","993660.3333","3746659","877478.3333","654825.3333","1462905.333","3302027.333","2956307.333","5599859","4827846.333"
"500.326441554814/28.3978336453596","81599615","94096796","69696996","78362377.33","55678882.67","101127389.7","91463402.33","91568054","75812638","87012731.33"
"500.66602384857/60.2667100130873","122718.8333","122718.8333","122718.8333","7944673.5","691843","5043071.5","122718.8333","122718.8333","122718.8333","9671908"
"500.828432344801/28.5610426057319","40773636","49261760.33","38722127.33","42830694.67","25379955.67","55277555","50164207.67","51906543.33","46700665","35079965.33"
"501.329598718436/27.8038712346848","6188310.5","6756979.333","8880533.667","7595093","5324402.333","11603401","8821653.667","14967797.33","10956565","13852781"
"502.266327369658/116.901158325905","122718.8333","122718.8333","4285947.333","122718.8333","122718.8333","122718.8333","3565317","122718.8333","1434291","6451931.333"
"502.323668254077/30.4239426525941","4367815.333","5245197.5","1915782.667","4337977.333","3130505.333","2446418.667","6039176.5","5022564.333","1412503","122718.8333"
"502.814968219728/37.618184141954","4953225","4998063.333","7564223.667","5398751","4729084","4481043.667","7924665","5771684.667","5436063","6604497"
"502.942028905684/62.1095821928184","2093208.5","1603546","1984617.5","122718.8333","122718.8333","122718.8333","4049532.333","5243937.5","3484167","2279244.333"
"503.818053796411/37.6693322274051","1962712","366489","122718.8333","440689.5","540351","250890.5","1578889.5","3410865.5","2375857.667","572294.5"
"504.867281825921/44.7177479667154","484123.5","567967.5","45933217","1906278.667","2300750","6079955","47616364.33","56770192","62778309.67","47571304"
"504.86821383011/35.7865806710151","342802","431749","6170043.333","574815.6667","983848.6667","2018993.333","21681031.33","10097943.33","9282274","1025369"
"505.805807405031/43.2591917259942","3915638.667","4307427","3838702","4036895.667","2634600","5485064","5912467.667","4957874.667","6599379.667","7612042"
"505.871585908772/71.2787034577605","122718.8333","122718.8333","737337.3333","122718.8333","122718.8333","122718.8333","1632839","2105089.333","2041445.5","2080452"
"506.699988597808/63.8498865724348","122718.8333","1075541.5","1746342.5","122718.8333","122718.8333","1575125.5","8220359.333","1078611.333","1873717","122718.8333"
"506.708190076848/60.2944370144255","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2127596.5","122718.8333","2723198.5","122718.8333","7088240"
"506.799473808851/61.8262129770425","2894590.667","2907322","1115249","2721610.333","2562513.333","3423103.667","122718.8333","2312309","122718.8333","122718.8333"
"506.801083684749/67.4403041842598","4147943.333","4526502.333","2197578.667","2815760.333","4854668","3721973","122718.8333","2098783","122718.8333","122718.8333"
"506.983238969325/134.526002186266","4289957.667","1666748.333","6274483.667","3427678.667","1247076.5","1886605","5773392","2459977.5","4410690.5","12525363"
